device;training_samples;validation_samples;test_samples;batch_size;loss_function;random_seed;hidden_layer_size;learning_rate;momentum;epochs;epoch;phase;accuracy;loss;duration
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.1;5;5;VAL;93.6;0.224069;19.930230
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.1;5;;TEST;94.2;0.202620;9.103120
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;1;TRAIN;81.7;0.669690;26.698532
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;1;VAL;89.6;0.342692;23.471343
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;2;TRAIN;91.7;0.289870;20.167914
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;2;VAL;92.1;0.267683;19.483016
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;3;TRAIN;93.3;0.233369;21.558659
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;3;VAL;93.5;0.226055;19.428576
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;4;TRAIN;94.4;0.197959;19.610104
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;4;VAL;94.3;0.196260;17.695197
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;5;TRAIN;95.2;0.171121;17.312666
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;5;VAL;94.9;0.180948;16.251835
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.5;5;;TEST;95.2;0.165176;5.193114
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;1;TRAIN;80.9;0.670440;17.526899
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;1;VAL;93.5;0.221577;16.501937
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;2;TRAIN;95.0;0.171956;17.425845
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;2;VAL;95.6;0.153063;16.418636
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;3;TRAIN;96.4;0.119938;17.476141
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;3;VAL;95.9;0.138625;16.353616
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;4;TRAIN;97.2;0.093689;17.957494
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;4;VAL;96.7;0.114565;16.387567
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;5;TRAIN;97.6;0.077047;17.688898
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;5;VAL;96.7;0.105992;16.375370
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;128;0.5;0.9;5;;TEST;97.1;0.095450;5.118096
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;1;TRAIN;24.2;2.263942;17.267542
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;1;VAL;42.0;2.209926;16.385703
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;2;TRAIN;53.5;2.153465;17.444167
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;2;VAL;62.6;2.093983;16.284803
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;3;TRAIN;66.6;2.024980;17.351277
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;3;VAL;68.3;1.954057;17.106244
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;4;TRAIN;70.5;1.871453;17.407039
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;4;VAL;71.2;1.790388;16.199618
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;5;TRAIN;72.7;1.698813;18.901382
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;5;VAL;73.2;1.614259;18.115145
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.1;5;;TEST;74.1;1.593552;6.664012
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;1;TRAIN;35.3;2.208858;20.170072
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;1;VAL;58.1;2.103145;17.285700
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;2;TRAIN;66.5;1.978340;24.134987
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;2;VAL;72.5;1.838604;19.025350
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;3;TRAIN;74.6;1.682699;19.323340
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;3;VAL;76.4;1.526402;19.542649
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;4;TRAIN;77.6;1.375686;22.678541
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;4;VAL;79.1;1.242690;20.123029
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;5;TRAIN;80.2;1.124135;20.508879
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;5;VAL;80.8;1.031002;18.891152
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.5;5;;TEST;81.7;1.002438;5.831725
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;1;TRAIN;55.3;1.935909;20.630796
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;1;VAL;76.7;1.336711;19.005456
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;2;TRAIN;81.8;0.889466;22.922358
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;2;VAL;84.2;0.642766;19.921580
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;3;TRAIN;86.3;0.546149;22.130704
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;3;VAL;87.0;0.495276;21.373029
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;4;TRAIN;88.0;0.451396;20.163636
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;4;VAL;88.3;0.434600;18.718808
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;5;TRAIN;88.9;0.405208;19.113285
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;5;VAL;88.8;0.401170;16.955463
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.01;0.9;5;;TEST;89.8;0.372066;5.136803
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;1;TRAIN;67.1;1.638865;20.713367
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;1;VAL;81.2;0.950990;19.246092
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;2;TRAIN;84.6;0.703306;20.855183
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;2;VAL;85.7;0.570824;17.208556
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;3;TRAIN;87.5;0.499340;17.467146
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;3;VAL;87.7;0.464454;17.678138
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;4;TRAIN;88.7;0.425510;18.609890
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;4;VAL;88.5;0.414449;18.280575
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;5;TRAIN;89.5;0.386422;19.131654
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;5;VAL;89.2;0.385149;17.058800
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.1;5;;TEST;90.2;0.357110;5.586026
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;1;TRAIN;72.7;1.284573;20.187785
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;1;VAL;85.0;0.617978;18.981936
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;2;TRAIN;87.4;0.494024;20.254875
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;2;VAL;88.5;0.431769;19.241193
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;3;TRAIN;89.3;0.390595;25.521824
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;3;VAL;89.5;0.376251;22.880532
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;4;TRAIN;90.3;0.349238;22.797307
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;4;VAL;90.0;0.345339;21.437917
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;5;TRAIN;90.9;0.323948;20.794951
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;5;VAL;90.4;0.326626;19.929256
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.5;5;;TEST;91.6;0.302231;7.753091
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;1;TRAIN;76.6;0.880047;20.423091
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;1;VAL;89.2;0.368473;21.521232
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;2;TRAIN;91.0;0.315741;23.783451
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;2;VAL;91.0;0.302880;21.246610
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;3;TRAIN;92.5;0.263594;20.352391
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;3;VAL;92.8;0.256310;19.843588
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;4;TRAIN;93.8;0.221526;20.765959
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;4;VAL;93.6;0.220018;22.200672
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;5;TRAIN;94.7;0.189128;21.681450
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;5;VAL;94.1;0.199088;18.489399
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.1;0.9;5;;TEST;94.7;0.179525;5.993937
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;1;TRAIN;77.1;0.833942;18.669908
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;1;VAL;88.9;0.387087;19.695422
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;2;TRAIN;90.0;0.345905;21.650406
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;2;VAL;90.8;0.312095;20.867491
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;3;TRAIN;92.1;0.277291;22.907229
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;3;VAL;91.8;0.274817;20.884255
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;4;TRAIN;93.0;0.243861;23.697763
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;4;VAL;93.0;0.241180;20.151331
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;5;TRAIN;94.0;0.214612;19.844222
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;5;VAL;93.6;0.219009;18.377430
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.1;5;;TEST;94.2;0.200937;6.365438
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;1;TRAIN;82.1;0.661792;19.191182
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;1;VAL;90.2;0.330606;17.094916
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;2;TRAIN;91.8;0.287114;20.890839
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;2;VAL;92.1;0.266385;19.207032
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;3;TRAIN;93.6;0.226330;20.362842
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;3;VAL;93.7;0.215642;22.521378
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;4;TRAIN;94.6;0.188516;22.306071
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;4;VAL;94.6;0.187375;22.504381
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;5;TRAIN;95.4;0.163116;21.074657
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;5;VAL;95.2;0.168575;19.156274
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.5;5;;TEST;95.5;0.154414;6.839161
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;1;TRAIN;79.3;0.757148;21.633228
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;1;VAL;92.3;0.252974;18.716445
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;2;TRAIN;94.5;0.184768;17.620921
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;2;VAL;95.2;0.157448;18.066720
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;3;TRAIN;96.2;0.122771;19.887173
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;3;VAL;95.5;0.138056;17.874227
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;4;TRAIN;97.0;0.099494;20.831265
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;4;VAL;96.1;0.122424;19.317466
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;5;TRAIN;97.5;0.080213;20.747874
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;5;VAL;96.6;0.112212;18.797743
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;256;0.5;0.9;5;;TEST;96.8;0.102252;5.481277
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;1;TRAIN;30.3;2.256503;17.420937
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;1;VAL;53.1;2.194645;18.396749
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;2;TRAIN;62.2;2.130539;19.851985
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;2;VAL;67.9;2.062930;18.868802
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;3;TRAIN;70.9;1.986844;19.902422
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;3;VAL;72.6;1.908154;19.455952
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;4;TRAIN;73.7;1.819615;19.760677
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;4;VAL;74.6;1.732068;19.109383
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;5;TRAIN;75.6;1.636474;20.387629
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;5;VAL;76.4;1.547499;19.785262
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.1;5;;TEST;77.3;1.527572;6.448689
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;1;TRAIN;36.9;2.199974;21.621161
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;1;VAL;60.6;2.081994;19.927485
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;2;TRAIN;67.7;1.945595;20.582454
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;2;VAL;72.3;1.795471;18.515593
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;3;TRAIN;74.3;1.630845;18.066506
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;3;VAL;75.8;1.469735;16.399960
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;4;TRAIN;77.8;1.317661;17.728856
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;4;VAL;78.9;1.188334;16.928156
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;5;TRAIN;80.6;1.073205;17.768578
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;5;VAL;81.0;0.986498;16.404188
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.5;5;;TEST;82.5;0.955738;4.988830
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;1;TRAIN;56.4;1.888928;17.488008
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;1;VAL;77.5;1.248178;16.269027
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;2;TRAIN;82.1;0.843194;17.485024
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;2;VAL;84.3;0.623558;16.911823
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;3;TRAIN;86.4;0.534909;19.839269
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;3;VAL;87.2;0.486209;19.489563
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;4;TRAIN;88.3;0.444335;19.347142
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;4;VAL;88.4;0.426918;17.530866
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;5;TRAIN;89.1;0.399869;20.729471
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;5;VAL;89.0;0.393903;18.694895
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.01;0.9;5;;TEST;90.0;0.367154;10.556220
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;1;TRAIN;69.2;1.596327;19.145041
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;1;VAL;81.9;0.910260;17.884441
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;2;TRAIN;84.8;0.682246;18.494810
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;2;VAL;86.2;0.558433;18.493272
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;3;TRAIN;87.7;0.490504;21.783674
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;3;VAL;87.7;0.456039;17.797997
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;4;TRAIN;88.9;0.419241;21.291588
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;4;VAL;88.8;0.408631;19.252520
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;5;TRAIN;89.6;0.381329;20.470134
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;5;VAL;89.3;0.377798;19.062655
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.1;5;;TEST;90.3;0.351171;7.665570
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;1;TRAIN;73.5;1.242594;19.875278
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;1;VAL;85.7;0.599860;20.239775
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;2;TRAIN;87.7;0.483056;24.377173
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;2;VAL;88.4;0.425185;19.617323
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;3;TRAIN;89.5;0.385193;19.217890
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;3;VAL;89.5;0.371698;19.752970
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;4;TRAIN;90.5;0.344287;22.466289
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;4;VAL;90.0;0.341513;19.855123
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;5;TRAIN;91.1;0.318949;21.468396
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;5;VAL;90.7;0.321621;19.433361
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.5;5;;TEST;91.6;0.298272;9.698100
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;1;TRAIN;78.7;0.828695;23.076635
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;1;VAL;89.3;0.360980;22.445949
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;2;TRAIN;91.1;0.311446;25.974238
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;2;VAL;91.1;0.302199;22.198372
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;3;TRAIN;92.9;0.252929;23.135509
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;3;VAL;92.8;0.250294;21.330392
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;4;TRAIN;94.0;0.214215;24.395327
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;4;VAL;93.9;0.217415;22.404022
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;5;TRAIN;94.8;0.184826;22.001574
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;5;VAL;94.4;0.193349;19.270032
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.1;0.9;5;;TEST;94.9;0.176704;6.591172
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;1;TRAIN;78.2;0.811086;23.211810
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;1;VAL;89.1;0.384288;21.712715
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;2;TRAIN;90.1;0.345571;26.288892
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;2;VAL;90.8;0.314146;19.601610
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;3;TRAIN;92.3;0.273639;23.779654
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;3;VAL;92.4;0.263376;22.872159
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;4;TRAIN;93.2;0.238266;24.382769
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;4;VAL;93.2;0.236627;19.201464
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;5;TRAIN;94.1;0.209662;22.104510
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;5;VAL;93.0;0.227171;23.794953
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.1;5;;TEST;93.8;0.207136;7.552261
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;1;TRAIN;82.1;0.653598;22.890784
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;1;VAL;88.8;0.365171;23.163709
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;2;TRAIN;92.0;0.281944;24.253375
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;2;VAL;92.2;0.264406;22.179124
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;3;TRAIN;93.7;0.223717;24.443470
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;3;VAL;93.0;0.228534;21.496278
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;4;TRAIN;94.7;0.188721;23.769447
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;4;VAL;94.3;0.192052;21.006706
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;5;TRAIN;95.4;0.160442;22.934449
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;5;VAL;94.9;0.169754;22.878048
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.5;5;;TEST;95.3;0.153652;8.676568
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;1;TRAIN;82.8;0.639895;24.937360
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;1;VAL;93.4;0.214608;22.538090
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;2;TRAIN;95.5;0.150789;19.857465
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;2;VAL;96.1;0.131396;17.325466
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;3;TRAIN;97.1;0.098260;23.336718
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;3;VAL;97.0;0.104997;21.050697
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;4;TRAIN;98.0;0.070858;25.032352
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;4;VAL;97.4;0.091834;21.521621
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;5;TRAIN;98.3;0.056966;23.080331
cuda;48000;12000;10000;1024;CrossEntropyLoss();2167;512;0.5;0.9;5;5;VAL;97.4;0.088961;20.074259
